2;Nilijitahidi kudaka mpira
2;Nilikitafuta katika dari
2;Nilimsubiri lakini hakufika
2;Niliwasikia wakibishana tena
2;Nimepata nafuu sasa
2;Ninaishi katika kijijikidogo
2;Ninajua aliyesababisha haya
2;Ninakusubiri hapa nyumbani
2;Ninapenda kwenda shuleni
2;Ninaugonga mpira wangu
2;Nipe wazo jingine
2;Nitafanya nini leo
2;Nitausikiliza mwili wangu
2;Njoo tule pamoja
2;Opio alifanya alivyoambiwa
2;Pia alidadisi kifaru
2;Punda alimtazama Fahali
2;Rangi za upinde
2;Siafu amwokoa Njiwa
2;Sijui kimeenda wapi
2;Siku tuliyouona upinde
2;Sikupumzika hata kidogo
2;Simba mmoja ananguruma
2;Sinsou alimwuliza alichobeba
2;Teksi ya Nanu
2;Tukitumwa tunaenda pamoja
2;Tuliangalia kila mahali
2;Tulishuhudia kila kitu
2;Uji uko tayari
2;Uko juu angani
2;Uko juu sana
2;Ulitabasamu kwa furaha
2;Unaweza kuwaleta wawili
2;Upepo uliitingiza Miti
2;Upinde unarangi saba
2;Usiku unaingia kijijini
2;wa babu yangu
2;Wakakubaliana kufanya hivyo
2;Wakaona vumbi hewani
2;Waliishi kwa amani
2;Walikamatwa na polisi
2;Walikuwa marafiki sana
2;Walikuwa tayari wamechelewa
2;Walikuwa wamebeba manati
2;Wanawake walikosa kuni
2;Wangari alikuwa mwerevu
2;Wangari alipenda kusoma
2;Wanyama wote walishangaa
2;Wanyama wote walitaabika
2;Wapi kigoe changu
2;Watoto wa Nta
2;Wewe ni mjinga
2;Yalilia machozi mengi
2;Yayeri anaamkamapema asubuhi
2;Yeye pia anapumzika
2;Yuko nadhifu sana
3;Adhoch hakupata zawadi yoyote
3;Adie alipendwa na walimu
3;Adun alitoroka akaenda zake
3;Akai hakuwa na viatu
3;Aliahidi kuwa hangeiba tena
3;Alifurahia uhuru wa kucheza
3;Aliishi kwa miaka mingi
3;Alikumbuka kwao nyumbani Afrika
3;Alikuwa amekwama kwenye jiwe
3;Alikuwa mtu wa kuogofya
3;Alinifunza majina ya mimea
3;Alinipeleka sokoni tukanunue mboga
3;Alipenda kuujua ulimwengu zaidi
3;Alitaka kuoa mke mwingine
3;Alitengeneza kitanda kirefu sana
3;Aliwaelekeza wanyama hao nyumbani
3;Aliyaweka karibu na moto
3;Alizirai kabla kufika nyumbani
3;Anansi aliona mboga chunguni
3;Anansi awapa watu hadithi
3;Anansi Kunguru na Mamba
3;Anapiga meno yake mswaki
3;Anashukuru kwa usiku uliopita
3;Anavaa sare ya shule
3;Anavaa viatu vyake vyeusi
3;Anaweza kuwa ni nani
3;Anga lilimfurahia Mama Jua
3;Apenyo alikuwa msichana mrembo
3;Ataweza kulivuta jembe leo
3;Basi kubwa la bluu
3;Binti wa Mflame Kayanja
3;Bunty anafukuzwa na vijidudu
3;Dhoruba kubwa ilikuwa inakuja
3;Ebei alijawa na wasiswasi
3;Fahali huyo hakutaka kulima
3;Fisi alikuwa wa mwisho
3;Fisi alikwenda kwa haraka
3;Ghafla alikutana na Simba
3;Hadi anapohisi njaa tena
3;Hadithi kumhusu Wangari Maathai
3;Hapa nimesimama kwenye mstari
3;Hapendi ugomvi wala vita
3;Hata hivyo wenyewe hawakumsikiza
3;Hawa ni walimu wangu
3;Hebu nikueleze kuhusu mtende
3;Hiyo sio sauti yake
3;Hufanya kazi zote kisirisiri
3;Huu ni mpira wangu
3;Ilikuwa siku ya soko
3;inaishi Msitu wa Mbali
3;Ingawa Adun aliogopa hakutoroka
3;Jina langu ni Kobole
3;Jina langu ni Nanu
3;Jina langu ni Ndalo
3;Jioni alikuwa amechoka sana
3;Kategga aliivuta mashua ukingoni
3;Kesho yake alipata ukakamavu
3;Kiki pia alikuwa ameshikwa
3;Kila mtu alikuwa amenuna
3;Kiljaa buibui na panya
3;Kima apoteza mkia wake
3;Kima hakujua lililokuwa likiendelea
3;Kima hakuweza kuvumilia kichapo
3;Kuku aliamua kummeza Jongoo
3;Kuku alikohoa kumtema Jongoo
3;Kuku hutaga mayai mengi
3;Kuna rafiki yangu Tumi
3;Kuna upepo mzuri huko
3;Kunguru wakamwonea huruma sana
3;Kwa sababu hiyo walitoroka
3;Kwanza tulivua viatu vyetu
3;Labda ilikuwa imenaswa mtini
3;Lakini hakuwaona mbwa wake
3;Lakini Siafu Mdogo hakujali
3;Lakini tunda moja halikutosha
3;Lazima niufikie mto nilioelezwa
3;Lilibadilika rangi ya bluu
3;Maji yalipoanza kuchemkaalijitumbukiza ndani
3;Mama Jua aliangazakila mahali
3;Mama na bibi wanapika
3;Mamangu anaanza kuchoka sasa
3;Mamba ana meno makali
3;Mara lori liliigonga gari
3;Matajiri walikuwa wameikata miti
3;Maua yanadondoka kutoka mtini
3;Mawimbi yalimbeba Adie akazama
3;Mbwa wetu anaitwa Daa
3;Mimi hunywa maziwa mengi
3;Mimi hupenda kusoma hadithi
3;Mimi na familia yangu
3;Mimi ni mdogo sana
3;Mimi nilikuwa bado ninazunguka
3;Mkulima alimpeleka Punda shambani
3;Mmoja wao aliishi nyikani
3;Mnavyoogopa ndivyo nilivyoogopa pia
3;Moshi ulijaa chumbani mwote
3;Mpira uko wapi sasa
3;Mpira wangu umekwama mtini
3;Msichana huyo aliitwa Wangari
3;Mtoto alicheza na kucheka
3;Mtoto wa Tembo Mdadisi
3;Mwishowe akafika kwa Trevor
3;Na usiku ukiingia tutapumzika
3;Nadhani alivinunua mjini leo
3;Nataka kujua vingine zaidi
3;Nataka kupumzika tena kesho
3;Ngozi yake ilijaa vipele
3;Ni nani anamwogopa simba
3;Ni rangi niipendayo zaidi
3;Nilianza kulia nikitaka kumfuata
3;Nilifanya kazi mchana kutwa
3;Nilifanya kazi siku nzima
3;Nilikitafuta chini ya kitanda
3;Nilikitafuta juu ya kabati
3;Nilikitafuta ndani ya sanduku
3;Nilikitafuta nyuma ya mlango
3;Nilimtafuta Muthoni kila mahali
3;Nilipotulia nilitazama mahali nilipokuwa
3;Nilipounusa unyevunyevu huo nililala
3;Ninajua aliyesababisha ukatili huu
3;Ninajua anayesababisha haya yote
3;Ninajua anayesababisha hili kutendeka
3;Ninapenda kitanda babangu alinitengezea
3;Ninasubiri teksi na mamangu
3;Ninaugonga mpira wangu mwekundu
3;Ningependa umlete mtoto msichana
3;Nitacheza naye akiwa mkubwa
3;Njiwa Mweupe alishtuka akaondoka
3;Nyati na Ndovu walivutana
3;Nyuki hawakufurahia kitendo hicho
3;Nyuki walimfuata wakiendelea kumuuma
3;Opia alikimbia mpaka akachoka
3;Opio alipoamka hakuweza kuona
3;Panya ni wanyama hatari
3;Pendo hutupa maziwa mengi
3;Sasa amezeeka amekuwa mnyonge
3;Sasa hivi ni usiku
3;Sayari Jua ya Saba
3;Siafu Mdogo alipata wazo
3;Sikiliza nina wazo nzuri
3;Siku ambayo Jua lilipotea
3;Siku ikiisha usiku hufuata
3;Siku ilipokwisha waliongea pamoja
3;Siku iliyofuata walikutana tena
3;Siku moja tamaa ilimzidi
3;Sikuiona tiarayangu nzuri popote
3;Sikuusikia tena upepo ukivuma
3;Sitaki kuifanya tena kesho
3;Siwezi tena kuona sawasawa
3;Teksi yaja kwa haraka
3;Tembo ana mkonga mrefu
3;Tia majichunguni kishaukiweke mekoni
3;Tuliangalia chini ya miti
3;Tuliangalia juu ya vichaka
3;Tulifanya kila kitu pamoja
3;Tulikimbia nje ya nyumba
3;Tulikuwa tumechafuka kweli kweli
3;Tulimkuta bibi amekasirika mno
3;Tuna jogoo wawili nyumbani
3;Tunakula matunda ya mtende
3;Tunakula vyakula vingi mno
3;Tunao pia kuku wengi
3;Tunatumia nafaka zake kupika
3;Tunautumia inaponyesha ili tusinyeshewe
3;Tutakuwa nyumbani hivi karibuni
3;Ukiangalia nyuma usiku utapotea
3;Uko juu ya mwezi
3;Uliipeperusha kofia yangu mbali
3;Umande wote ulikuwa umekauka
3;Unadhani jua linahitaji kofia
3;Upepo huo ulikuwa mkali
3;Upepo uligeukana kuwa dhoruba
3;Usiku huo Apenyo alitoroka
3;Utaweza kujisomea hadithi hii
3;wa mpwa wa mjukuu
3;Wakaabiri na kuanza safari
3;Wakati wa kulala ulifika
3;Walifurahia kula chajio pamoja
3;Waliketi wakendelea kufurahia chakula
3;Walimshika na kuanza kumpiga
3;Walipoamka walifanya kazi zao
3;Walishiriki mambo mengi pamoja
3;Walitembea kwa muda mrefu
3;Waliunda mlango wenye nguvu
3;Wangari alikuwa amefanya bidii
3;Wao hula namna gani
3;Watataga mayai ili ale
3;Watoto hawa walipendana sana
3;Watoto walikuwa na njaa
3;Watu wengi walikuwa maskini
3;Wavulana hao walitegemea kuombaomba
3;Zama anajitayarisha kwenda shule
4;Adun alifuata maagizo ya mganga
4;Adun alikuwa msichana mrembo sana
4;Akai alimwomba mamake amnunulie viatu
4;Alienda na ndugu yangu mjini
4;Alienda na watoto wake kuogelea
4;Alifanya kazi zote peke yake
4;Alifanya mkutano na wanyama wote
4;Alifanya vile vile siku iliyofuata
4;Aligundua kwamba alikuwa amempoteza bintiye
4;Alihisi giza likimfuata nyuma yake
4;Alihisi kwamba hangeishi bila mkewe
4;Alijifunza kupitia kila kitabu alichosoma
4;Alikuwa amezungumza na wenye shamba
4;Alikuwa anakula kitu cha kisamwati
4;Alikuwa mgonjwa mara kwa mara
4;Alimfunga jembe na kuanza kumcharaza
4;Alimwacha mtoto aichezee mikufu hiyo
4;Alimwambia kuwa maisha yangekuwa bora
4;Alipanda bustani ndogo ya maua
4;Alipanda bustani ndogo ya mbaazi
4;Alipata mti uliojaa matunda mabivu
4;Alipendwa na alipenda kila mtu
4;Alipofika kijijini kwao wanakijiji waliogopa
4;Alipopata nafuu Rahim alituomba msamaha
4;Alisema: Samahani samahani ni-li-waua wote
4;Alishangaa alimpomwona mtu amejigubika blanketi
4;Alisomea mimea na jinsi inavyokua
4;Alitaka wafurahi na wawe huru
4;Alitengeneza fremu refu za mlango
4;Alivutwa pande tatu mara moja
4;Aliwazia tu viatu vyake vipya
4;Anansi alijirusha mtoni kwa haraka
4;Anansi alivutwa huku na kule
4;Apenyo alishtuka asijue la kufanya
4;Asubuhi iliyofuata Fahali alilala chini
4;Baada ya muda maziwa yanapoa
4;Baadaye Rahim alipata adhabu asiyoitarajia
4;Baadaye tulioga na kuwa wasafi
4;Baadaye usiku ule mwezi ulitokezea
4;Baba na mjomba wanarekebisha gari
4;Babangu alinyunyizia bustani zote mbili
4;Baisikeli yake ilikuwa fupi mno
4;Basi lilikuwa linakuja kwa kasi
4;Bi Simu hupenda watu kufurahi
4;Bila shaka ni Vayu upepo
4;Bilauri iliyokuwa dirishaniimeanguka na kuvunjika
4;Bunty anapenda kucheza na vipepeo
4;Chakula cha kuchomwa ni kitamu
4;Chungu kilianguka na kuvunjika vigaevigae
4;Dereva wa lori hakuwa mwangalifu
4;Fisi na Kobe walikuwa marafiki
4;Fugo walitaka kujilimia mashimo yao
4;Gamba lake jipya lingeweza kumkinga
4;Gari la moshi linafika kituoni
4;Giza lilipozidi Wangari alienda nyumbani
4;Hamu ya kuvaa viatu alizidi
4;Haraka haraka Sinsou alikimbia mbele
4;Hatimaye atanunuliwa sare ya shule
4;Hili lilimkasirisha mamake Adhoch zaidi
4;Hutaweza kuzilipia buibui mdogo wee
4;Huu mpira wangu ni mwekundu
4;Huwezi kubadili nia yako sasa
4;Iko katika Kaunti ya Turkana
4;Iliiangusha majani yake kila mahali
4;Ilikuwa shida kucheza bila viatu
4;Ilikuwa siku yenye joto jingi
4;Je unazijua rangi sabaza upinde
4;Jembe lake lilikuwa fupi mno
4;Joto lilipokuwa kali Musa aliyeyuka
4;Kalabushe hakusikia sauti ya shangaziye
4;Kategga hakuweza kudhibiti mashua tena
4;Kato Mwakili na Shida Kubwa
4;Kichwa pekee kilibaki kikaendelea kutembea
4;Kila siku ni mbaya kwako
4;Kisha aliipulizia pumzi ikawa hai
4;Kisirusiru alikumbuka alivyoambiwa na babake
4;Kisirusiru alikumbuka alivyoshauriawa na mamake
4;Kitanda chake kilikuwa kifupi mno
4;Kobe aligutuka na kuanguka chini
4;Kobe alikula akala na akala
4;Kukawa na mwangaza kila mahali
4;Kuku na Jongoo walikuwa marafiki
4;Kwa hivyo alikimbilia kwenye shimo
4;Kwa nini Yayeri ni mashuhuri
4;Kwani hujawahi kuona usiku tena
4;Kweyu amevalia shatila rangi nyekundu
4;Labda huyu ndiye mke wake
4;Lakini Ebei alilia akakataa kurudi
4;Lakini ngamia ni muhimu mno
4;Lakini sayari jua haikumsikiza yeyote
4;Lakini sayari jua ilikataa kumsikiliza
4;Lakini tulikuwa bado tunahisi joto
4;Lilichopeka kichwakwenye matope likakwama huko
4;Macho yake yakabubujika kama mbilinganyi
4;Magoli yake yalikuwa mawe makubwa
4;Magozwe alienda kuishi na mjombake
4;Maisha ya mtaani yalikuwa magumu
4;Majirani walimpelekea maziwa kutoka dukani
4;Mama alipozeeka mgongo wake ulipinda
4;Mama alitaka kujua aliyemla bintiye
4;Mama Jua alimtembelea dadake Mwezi
4;Mama Jua alipoondoka Milima ilihuzunika
4;Mamake Adhoch alimwonea wivu Adie
4;Mamake Adie aliugua na kufa
4;Mamangu alipalilia bustani zote mbili
4;Mamangu ananiweka mgongoni kwake nikapumzike
4;Mamba alimcharazaMbwa kwa mkia wake
4;Mamboleo aliziunganisha sehemu hizo tofauti
4;Mara akasikia mngurumo wa mawimbi
4;Mara mlango wa chumba ukafunguka
4;Mara nyingi alitaka kukata tamaa
4;Matawi yanayumbayumba na majani yanapepea
4;Mbwa alikutana na Mamba mtoni
4;Mhuni aliyenipa chakula hakufurahia walivyofanya
4;Mhuni aliyevuta sigara alitaka niachiliwe
4;Miguu na mikono yake ilidondoka
4;Miguu yake ilivutwa ikawa myembamba
4;Mimi hupenda mpira wa miguu
4;Mimi na Chuma tunapendana sana
4;Mito ilianza tena kupitisha maji
4;Miwa ni rangi ya kijani
4;Mkewe alipoibiwa mzee alihuzunika sana
4;Mkoba mkubwa ulikuwa karibu nalo
4;Mkulima atakapokuja kesho lala chini
4;Mkulima vilevile alikuwa na Punda
4;Mlango wake ulikuwa chini mno
4;Mpira wangu mwekundu ni mkubwa
4;Mpira wangu mwekundu uko wapi
4;Mtende ni mmea wa kudumu
4;Mtoto wa Tembo alimdadisi twiga
4;Mtoto wako amenifanya nibadili nia
4;Mtu huyu alikuwa mrefu zaidi
4;Muda ulipopita Tomaso alimshawishi Magozwe
4;Mwanamke huyo anasukwa nywele zake
4;Mwanamke huyu ana vipuli maridadi
4;Mwanamme huyo anauza vinywaji baridi
4;Mwanamme na Mwanamke wa Kwanza
4;Mwangaza ukija tutaweza kufanya kazi
4;Mwezi ulijaribu kuivaa kofia yangu
4;Mwishoni alisinzia na kulala fofofo
4;Mwishowe dhoruba hiyo kali ilipunguka
4;Mwishowe kabisa mwenye kiwiliwili alikichukuwa
4;Na kutoka siku hiyowalikuwa maadui
4;Na manyoya yakamea mara nyingine
4;Nakitumia na ndugu yangu mdogo
4;Nayo miti mirefu ilichongoka mawinguni
4;Nchi yake ilikuwa imebadilika sana
4;Ndovu aliangukia mti kwa kishindo
4;Ndovu alitumwa nje kuwa mlinzi
4;Ndovu aliwekwa gerezani miaka mingi
4;Nguo yangu ni ya kizambarau
4;Ni baridi na vitamu sana
4;Nikienda Mombasa nitaweza kuona meli
4;Nilichukuwa karatasi na kuanza kuandika
4;Nilipoamka asubuhi nilikula kifungua kinywa
4;Nilisikiliza baba akinieleza lakini sikuelewa
4;Ninajua anayesababisha jambo hili kutendeka
4;Ninajua anayesababisha mwili kuhisi baridi
4;Ninajua mahali unaweza kupata chakula
4;Nitakupeleka nyumbani nikujulishe kwa babangu
4;Nitasubiri hadi atakaporejea kunywa maji
4;Njiwa Mweupe alikuja akamnyooshea tawi
4;Paliishi pia jamii ya kindi
4;Panya mwingine aliishi katika nyumba
4;Panya wa nyika akamtazama ameduwaa
4;Panya waliingia nyumbanikula vitamu vilivyomo
4;Papa ana meno makali sana
4;Pendo pia hunywa maji mengi
4;Pia alipanda miti akaendelea kustarehe
4;Pole pole alitembea kwenda nyumbani
4;Punda alifanya kazi siku nzima
4;Punda na Fahali walikuwa marafiki
4;Punde kidogo tukawa tumeloa maji
4;Rafiki yangu Kiki alifanikiwa kutoroka
4;Rangi ya kwanza ni nyekundu
4;Rangi ya nne ni kijani
4;Rangi ya saba ni zambarau
4;Rangi ya sita ni nili
4;Rangi ya tano ni samawati
4;Rangi ya tatu ni manjano
4;Sasa nausikia moyo wangu ukidunda
4;Sasa naweza kuisikia pumzi yangu
4;Siku moja Tembo alizaa mtoto
4;Siku moja waliamuakutafuta wasichana wapenzijijini
4;Siku moja walisafiri kwa teksi
4;Sinsaou alikuwa amegeuka kuwa mtu
4;Sisi humtunza Pendo naye hutusaidia
4;Sungura alirejea na kamba ndefu
4;Tafadhali fanya haraka urudi nyumbani
4;Tazama vitamu vitamu tunavyokula hapa
4;Tembo mmoja anaenda kunywa maji
4;Tukaamua achapuke kwenda kutafuta usaidizi
4;Tulikubaliwa na wenzetu tukacheza mpira
4;Tulivua sketi zetu na mashati
4;Tunapocheza nje tunanukia pipianazotayarisha mama
4;Tunda hilo lilijinata kwenye makalio
4;Twiga wawili wanaenda kunywa maji
4;Uliibandua tiara yangu kutoka mkononi
4;Ulikuwa msimu wa baridi kali
4;Ulikuwa ukijitakia kitu kisichokuwa chako
4;Ulimwengu mzima ukaanza kuzama majini
4;Usiku huo hakuweza kulala vizuri
4;Usiku mmoja alikuwa na ndoto
4;Usiku ule Akai hakuweza kulala
4;Wakamwuliza Anansi buibui mwerevu awasaidie
4;Wakatambua kwamba Apenyo alikuwa anatoroka
4;Walienda kucheza mpira wa miguu
4;Waliona viumbe wenye mbawa angani
4;Walipanda milima wakashuka wakavuka mabonde
4;Waliwaita tena Anansi na Tai
4;Wanaume hawa wanarudi kutoka kazi
4;Wanaume wote kijijini walitaka kumuoa
4;Wangari aliaga dunia mwaka 2011
4;Wangari aliwafunza wanawake kupanda miti
4;Watu ulimwengu mzima walifahamu hili
4;Watu walilala wakati wowote walipochoka
4;Wazazi wangu wana mwavuli mkubwa
4;Wote walilalamika kuwa basi lilichelewa
5;Adhoch alisoma na kucheza na wenzake
5;Adie aliingia majini akimwita dada yake
5;Adie alizifanya kazi zote za nyumbani
5;Akadeli alitazama chini aone kilichomchekesha mtoto
5;Akai akasimama na kuvivaa viatu vyake
5;Akai na mamake walitembea hadi sokoni
5;Akalisimamisha upande wa mizizi ukiwa majini
5;Akiru alikimbia nyumbani kumjulisha mama yao
5;Aliachwa peke yake giza likaanza kutanda
5;Alialikwa kwenda Amerika kuendeleza masoma yake
5;Alidhani kwamba hadithi zake zilikuwa salama
5;Alifikiri akafikiri na akapata wazo zuri
5;Aligundua kwamba alikuwa akikimbia na Simba
5;Aliimba mara nyingi lakini mlango haukufunguka
5;Alikumbuka vile alicheza na ndugu zake
5;Alikuwa akizungumza kwa simu ya rununu
5;Alikuwa na hamu ya kwenda shule
5;Alikuwa na pacha mwenzake aliyeitwa Demazane
5;Alimpoteza Adhoch kwa sababu ya wivu
5;Alipenda kupeleka wanyama malishoni na kuwachunga
5;Alipitia kwenye nyasi na matawi yaliyokauka
5;Alipochoka alipumzika baadaye alianza kukimbia tena
5;Alipoondoka alimsikia Sungura akicheka na kucheka
5;Alipozidi kuukaribia ndipo mwangaza ulipozidi kupendeza
5;Alitafuta chakula pole pole tena kimya
5;Alitengeneza mpini wa jembe mrefu sana
5;Aliurukia mguu wa Petro na kumuuma
5;Aliuwasha moto pangoni ili kuondoa baridi
5;Aliwasikiliza kwa wakimwelezea kuhusu maisha yao
5;Aliwaza na kuwazua kisha akapata mpango
5;Aliyemkula Kalio ataanguka ndani na kuchomeka
5;Anapendelea pia kutengeneza mangome kutumia changarawe
5;Asali ilidondoka kwenye mgongo wa Ndovu
5;Asipopata nafuu kesho nitamchinja tuile nyama
5;Au isikike kwa sauti ya chini
5;Au labda ilikuwa bado inapeperuka hewani
5;Awali nilikuwa na meno ya mbele
5;Baadhi yao walikata tamaa wakarudi nyumbani
5;Baba anaongeza uji maziwa kwa upendo
5;Baba anapika uji wa kiamsha kinywa
5;Babake angegundua alikokuwa akienda angekasirika sana
5;Basi Anansi akawa anakitazama chungu kile
5;Basi lile lilikuwa dogo na jekundu
5;Basi siku moja pakatokea dhoruba kubwa
5;Buibui Anansi na Sungura walikuwa marafiki
5;Bunty anaporudi nyumbani mamake humuuliza ajisafishe
5;Bustani kubwa aliyopanda ilikuwa ya maua
5;Bustani kubwa aliyopanda ilikuwa ya mbaazi
5;Fisi alikwa amechoka na kujaa vidonda
5;Hadithi ilimhusu mvulana mchezaji kandanda maarufu
5;Hakuna aliyekuwa na chakula isipokuwa kunguru
5;Hangepata hata tone moja la moja
5;Hapo juu ndege wanaruka kwenda nyumbani
5;Hapo zamani kulikuwa na panya wawili
5;Hata hivyo baba alinibeba na kunituliza
5;Hii ni teksi yetu kubwa nyekundu
5;Ilipofika zamu ya Mbweha alisita kidogo
5;Imekuja kunipeleka mimi na mamangu nyumbani
5;Jembe ni kubwa na ni zito
5;Jeshi la povu linafukuzia mbali vijidudu
5;Jinsi Anansi alivyopata miguu minane myembamba
5;Jinsi usiku ulivyoingia kijiji cha Opio
5;Jioni Adhoch alienda kumtafuta dada yake
5;Jioni hiyo nilianza kumtungia mama barua
5;Jongoo alikuwa na ladha mbaya sana
5;Jongoo alipotemwa alitoroka na kwenda zake
5;Jua lilianza kutua na tulihisi baridi
5;Kalabushe alipowasili nyumba ilikuwa kimya kabisa
5;Kalabushe na shangaziye waliokolewa na wanakijiji
5;Kalio alikuwa kweli amekwama kwenye jiwe
5;Kalio aliufungua mlango na kupatiwa chakula
5;Katika kijiji jirani kuliishi Kobe mwoga
5;Kigoe changu cha kuchezea tenisi kimepotea
5;Kila kitu walichoona ardhini kilivutia sana
5;Kila mara aliangalia chinis asije kuanguka
5;Kila ninapomaliza kuoga kwa maji moto
5;Kiongozi naye alitaka tu kupata pesa
5;Kisha akanunua baiskikeli iliyo refu mno
5;Kisha mwenye mikono aliichukuwa mikono yake
5;Kisha tukaziondoa pakawa na mwanya mkubwa
5;Kisirusiru aliumizwa hadi damu ikamtiririka usoni
